artist_id,common_name,wiki_url,language_count
99335,Bernard Mazauric,,
99336,Etienne Salvador,,
99338,Jacques Cardona,,
99341,Black M,,
99342,Barack Adama,,
99343,Cory Gunz,,
99344,Shondraé Crawford,,
99345,Monte Neuble,,
99346,Bun Wilson,,
99348,Les Acton,,
99349,Helen Acton,,
99350,Sherley Price,,
99351,Phyllis Dare,,
99352,Willow Smith,,
99353,Janae Rockwell,,
99354,Ronald Jackson,,
99355,Denis Martin,,
99356,Dudley Savage,,
99357,Vernon Midgley,,
99358,Maryetta Midgley,,
99359,B.A.S.K.O.,,
99360,Harry Rabinowitz,,
99362,Errol Flynn,,
99363,Patrice Wymore,,
99365,The New Symphony Orchestra of London,,
99366,Aappo I. Piippo,,
99367,Larry Mandon,,
99368,Tuula-Helena,,
99369,Hans Jonsson,,
99370,Eric Johnson and His Orchestra,,
99371,Fisher,,
99372,Davy Burnaby,,
99373,Willie Redstone,,
99374,The Gaiety Theatre Orchestra,,
99375,ScatterTones,,
99377,Jamie Davis,,
99378,Soldat Louis,,
99379,Marc Bell,,
99381,Astrid Harzbecker,,
99382,Julian Reim,,
99383,Rob Lindley,,
99384,John Sanders,,
99385,Kate Fry,,
99386,Doug Peck,,
99389,Chiara Grispo,,
99390,Harry Peterson,,
99391,C.J. Wood,,
99394,Jerry Hahn,,
99395,Charlie und Co.,,
99396,The Bopcats,,
99397,Maria Mucke,,
99398,Dale Wright,,
99399,Bing Day,,
99402,Bert Suplie,,
99403,Nikki Renée Daniels,,
99404,Detlef Engel,,
99405,Tituss Burgess,,
99408,The Harvard Opportunes,,
99412,Cathrine Legardh,,
99413,Birgitta Sundström,,
99414,Gunnar Winald,,
99415,Bo Maniette,,
99416,Nelson Gonçalves,,
99417,Ed Wilson,,
99418,Gileno,,
99419,Getúlio Côrtes,,
99423,Junior Varsity [1],,
99424,Misja Fitzgerald Michel,,
99425,Joel Frederiksen,,
99426,Ensemble Phoenix Munich,,
99427,Robert H. Marin,,
99429,Gareth Dickson,,
99430,Rhys Marsh,,
99432,Dirk Jovan,,
99433,Maria Jovan,,
99434,Curley Barrix,,
99436,Clint Houston,,
99437,Sonia Leigh,,
99438,Los Mac's,,
99439,Bea Vala,,
99440,Laban,,
99441,Jason Blynn,,
99442,Pete Harper,,
99447,Risto Klemola,,
99453,Esa Hämäläinen,,
99454,Patrick Fyffe,,
99455,George Logan,,
99456,Sten Nilsson,,
99457,Hinge and Bracket,,
99458,Alan Melville,,
99459,Erik Gullbransson,,
99460,Charlie Kunz,,
99461,The Rescues,,
99462,Kyler England,,
99463,Adrianne Gonzalez,,
99464,Gabriel Mann,,
99465,Chris Kramer,,
99466,Lizbeth Webb,,
99467,Arlos Smith,,
99468,Ryan Cabrera,,
99470,Curt Frasca,,
99471,Sophie-Louise Dann,,
99472,Helena Blackman,,
99473,Forrest Kline,,
99474,Anita McCloud,,
99475,Eddie Hustle,,
99476,Tiffany Taylor,,
99477,Alana Allen,,
99478,DeQuina Moore,,
99479,Tracee Beazer,,
99480,Liane Haid,,
99481,Johnny Douglas [2],,
99482,John Foreman,,
99483,Casey Donovan,,
99484,Tim Campbell [1],,
99485,Heather Thatcher,,
99486,Charles Prentice,,
99487,Tapio Rautavaara,https://en.wikipedia.org/wiki/Tapio_Rautavaara,27.0
99489,Elaine Blighton,,
99490,Veronica Lucas,,
99491,?????? ????????,,
99493,??????? ??????,,
99495,Achtung Spitfire Schnell Schnell,,
99496,Nancy Lane,,
99497,Kay Cole,,
99498,Jackson Hawke,,
99499,Kim Hart,,
99500,Janie Marden,,
99501,Lea Maalfrid,,
99502,Hilary James,,
99503,Daisy Ridley,,
99505,Jane Surrey,,
99506,Patrick Wilson [1],,
99507,Howard Goff,,
99508,Luba Mason,,
99509,Penn Masala,,
99510,Arnold Lanni,,
99513,Howard McGillin,,
99514,Michele Pawk,,
99515,Macabre [1],,
99516,Lia Linda,,
99517,Melissa McCarthy,,
99518,Flor de Toloache,,
99519,Chris Pine,,
99520,Waqas Ali Qadri,,
99521,Lenny Martinez,,
99522,Mintman,,
99523,Jochen Distelmeyer,,
99524,Patrick A'Hearn,,
99525,Mary Lowe,,
99526,Hell in the Club,,
99527,The Atlantic Sounds,,
99528,Marc Douglas,,
99529,Marti Rolph,,
99530,Jon Ballantyne,,
99531,Kirsti Huke,,
99532,Ronnie Burrage,,
99533,Erik Nylander,,
99535,Solid!,,
99536,Grace Mitchell,,
99537,The Weather Station,,
99538,Patrick Park,,
99539,Janet Kilbourn,,
99540,Pat Johnson,,
99541,Mary Kay James,,
99542,Marty Mitchell,,
99543,Racoon,,
99544,The Mynabirds,,
99545,The Lost [1],,
99546,Ted Myers,,
99547,Vera Pearce,,
99548,Bobby G,,
99549,Garry Marsh,,
99550,Jordan Young,,
99551,Carlos Perón,,
99552,Stella Mayhew,,
99554,Fran Frey,,
99555,Ralph Erwin,,
99556,Victoria Mallory,,
99557,Jennifer Simard,,
99558,Clarence Herbert Woolston,,
99559,Gary Beach,,
99560,Joe Hill,https://en.wikipedia.org/wiki/Joe_Hill_(activist),27.0
99561,Keith Klingensmith,,
99562,Sopor Aeternus,,
99563,This Bike Is a Pipe Bomb,,
99564,George Mann,,
99565,Julius Margolin,,
99566,Rikki Price,,
99567,Billy Goldenberg,,
99568,William Batchelder Bradbury,,
99569,Anna Bartlett Warner,,
99570,D.A. Foster,,
99571,Västerås Sinfonietta,,
99572,Ben Paterson,,
99573,Émile Prud'homme,,
99574,A Band of Bitches,,
99575,Enjambre,,
99576,El Tri,,
99577,Asdru Sierra,,
99578,La Marisoul,,
99579,Diamante Eléctrico,,
99580,Corinna May,,
99581,Anu Malik,,
99582,7th Ave.,,
99584,Caterine Caps,,
99585,Robin Fredriksson,,
99586,Mattias Larsson,,
99587,Nita Whitaker,,
99588,Robert Lowry,,
99589,Mark Luna,,
99590,Joanne O'Brien,,
99591,Chicago Overcoat ?,,
99592,Sayeed Quadri,,
99593,Kunal Ganjawala,,
99594,David Burnham,,
99595,Susan Casazza,,
99596,Les Senders,,
99597,Dr and The Crippens,,
99598,The Stumbleweeds,,
99599,Jay Gaunt,,
99601,Thomas Andersson Wij,,
99602,Mats Holmquist,,
99603,Carin Lundin,,
99604,Cortex,,
99605,Jennifer Brown,https://en.wikipedia.org/wiki/Jennifer_Brown_(singer),7.0
99606,Vic Mullen & The Hickorys,,
99607,Danny Cox,,
99608,Sharon Bradley,,
99609,Manhattan Melody Masters,,
99610,Seidina Reed,,
99612,Tony Wilson [1],,
99614,Bonnie Beecher,,
99615,Agua de Annique,,
99616,Hidden Highways,,
99617,Emilie Satt,,
99618,The Memory Band,,
99619,Roy Aldridge,,
99620,Pladdohg,,
99621,Owe Thörnqvist,https://en.wikipedia.org/wiki/Owe_Thörnqvist,2.0
99622,[Ingenting],,
99623,Peter Gustafson,,
99624,Carl Leukaufe,,
99625,Palladium,,
99627,Tereza,,
99628,Del Huff,,
99629,Calvin Taylor,,
99630,Guy Lafarge,,
99635,Flavien Monod,,
99636,Earma Thompson,,
99637,Ari Brown,,
99638,The Hard Times,,
99639,The Throb,,
99640,Renée Lamy,,
99642,Liselotte Malkowsky,,
99643,The Telstars [1],,
99644,Anders Börje,,
99645,The K. Dons,,
99647,Dawg House,,
99648,Malando,,
99649,Corny Ostermann,,
99650,Ernst Zebe,,
99651,Evert Abbing,,
99652,Robin Blitzblum,,
99653,Thomas Berge,,
99654,Edwin de Groot,,
99655,Kees Bode,,
99656,Sytse Broersma,,
99657,Peter van de Ploeg,,
99658,Nico Outhuijse,,
99659,Los Lobotomys,,
99660,Axel Lindelauf,,
99661,Johnny Sap,,
99662,Justin Pieplenbosch,,
99663,John Philippo,,
99664,Hans Kosterman,,
99666,Niels Geusebroek,,
99667,Ben Saunders [1],,
99668,Leona Philippo,,
99669,Mattanja Joy Bradley,,
99671,Carolina Dijkhuizen,,
99672,Just the Boyz,,
99673,Dragonland,,
99675,Rank Strangers,,
99676,Wendy Burch Steel,,
99677,Girsa,,
99678,Doyle Neikirk,,
99679,Bluebilly Grit,,
99681,Sonrize,,
99682,Primordial Undermind,,
99684,Shawn James,,
99685,George Henry Bussey,,
99689,Bus Stop,,
99690,Bert Douglas,,
99691,Charles McCarthy,,
99692,Joe Solieri,,
99693,Roy Stevens,,
99694,Maxime Piolot,,
99696,Multiple Balloon,,
99697,The Iguana,,
99698,Clifford,,
99699,The Rhythm Rats,,
99700,Alain Turban,,
99702,The Sheer,,
99703,Karl Blau,,
99704,Harley Quinne,,
99705,Donald Kirk,,
99706,Roland Dupree,,
99707,Jimmy Vey,,
99709,Joyce Horne,,
99710,Valmere Barman,,
99711,Marilyn Hare,,
99712,Judy Clark,,
99713,Jean Rush,,
99714,Ray Dalton,,
99715,Veronica Maggio,,
99716,Pat Surface,,
99717,Hilde Hefte,,
99718,Rockin' The Joint,,
99719,KC and The Sunshine Band,,
99720,Marga Dredd,,
99721,Don Campbell [1],,
99722,Et Cetera,,
99723,Neil McNasty,,
99724,The Eleventh House,,
99725,Gaetano Vastola,,
99726,Ruggero Bruni,,
99727,The Wiyos,,
99728,Anna Francolini,,
99729,Sam Newman,,
99731,Justine Johnston,,
99732,Jim Wilson [1],,
99733,Maurice Yeoman,,
99734,James Millard,,
99735,Simon Greiff,,
99736,Jeremy David,,
99737,Rhythm Lords,,
99738,Cyrena Van Gordon,,
99739,Cliff Ledger,,
99740,Pete Donnelly,,
99741,Pat Derry,,
99742,Les Barnett,,
99743,Peter Byrne,,
99745,The Blackland Farmers,,
99746,The Davenports,,
99747,Bleu,,
99748,The Morriston Orpheus Choir,,
99749,Ann Yemm,,
99750,Kanawha Singers,,
99751,Dixie Sacred Singers,,
99752,Lionel Cole,,
99753,Jay E,,
99754,Alcoa Quartet,,
99755,Cindy Benson,,
99757,The Echo Valley Boys,,
99759,Ingrid Saxon,,
99760,The Cast of Cheers,,
99761,Bressie,,
99762,Superfly,,
99763,Ben Stock,,
99764,"Long """"Cleve"""" Reed",,
99765,Little Harvey Hull,,
99766,Eddie Rivera,,
99767,Franz Baumann,,
99768,Paul O'Montis,,
99769,Wali Muhammad,,
99770,Annalene Beechey,,
99772,Boulevard,,
99773,Ferit Odman,,
99774,Danny Grissett,,
99775,David O'Rourke,,
99776,The Lords of Altamont,,
99777,Stephen De Martin,,
99778,A Lighter Shade of Brown,,
99779,Voodoo Mountain Zydeco,,
99780,Nosey Joe & The Pool Kings,,
99781,Buck Jones [1],,
99782,D.C. Mullins,,
99783,The Fevers [2],,
99784,Buck Cherry,,
99785,Randy Valentino,,
99786,Jere Shea,,
99788,Steve Haggard,,
99789,Chris Jagger,,
99791,Johan Daisne,,
99792,Jan Devos,,
99794,Madou,,
99799,Killerpilze,https://en.wikipedia.org/wiki/Killerpilze,18.0
99800,Martin Haas,,
99801,Moses Pelham,,
99802,Sabrina Setlur,https://en.wikipedia.org/wiki/Sabrina_Setlur,13.0
99803,LaFee,,
99804,Tupelo Highshots,,
99805,Denny Freeman,,
99806,Thibaut Berland,,
99807,Irfane,,
99808,George Gustafsson,,
99810,Delain,https://en.wikipedia.org/wiki/Delain,34.0
99811,Lyambiko,,
99812,Mark Narkowicz,,
99813,Dajos Béla,,
99815,Ten City,,
99816,Theory,,
99818,Bernard Solomon,,
99819,Murray Cohen,,
99820,José Roberto Bertrami,,
99821,Girls from Mars,,
99822,Ivan Conti,,
99823,Alex Malheiros,,
99824,Doris Plenn,,
99825,Karen Gold,,
99826,David HB Drake,,
99827,Mary Candy,,
99828,Nano Stern,,
99829,Bread and Roses,,
99830,Virginia Younger,,
99831,Bocky and The Visions,,
99832,Pelle Lindström,,
99833,Lasse Tennander,,
99834,Peter Wanngren,,
99835,Kerstin Andeby,,
99837,Miguel Morejon,,
99838,Le High Society Jazz Band,,
99839,Charlie Nevells,,
99840,Roger Stone,,
99841,Dixie Lee Innes,,
99842,An Apple a Day,,
99843,Chris Ross,,
99844,Aleksander John,,
99846,The Christian Minstrels,,
99847,Nicol Williamson,,
99848,Liz Getz,,
99850,Rasmus [1],,
99852,Elaiza,,
99853,Glasperlenspiel,,
99854,Charlotte Jaconelli,,
99856,Arthur Pingrey,,
99857,Sasha Allen,,
99858,Darius Nichols,,
99859,Allison Case,,
99860,Gavin Creel,,
99861,Bryce Ryness,,
99862,Kacie Sheik,,
99863,Jackie Burns [1],,
99865,Veronika Fischer,,
99866,Jerrold Immel,,
99867,Dallas [1],,
99870,Fernand Raynaud,,
99871,Willy Albimoor,,
99872,Ronnie Potsdammer,,
99873,Broadzilla,,
99874,Victor Lombardo,,
99875,Jean Musy,,
99876,Torun Eriksen,,
99877,Sal Bernardi,,
99879,Pietro Tonolo,,
99880,Larry Braggs,,
99881,Alby Cullaz,,
99883,Paul Harrison,,
99884,Lisa Palas,,
99885,Simon Goubert,,
99886,David Steinberg,,
99887,Lisa Donahey,,
99888,Rob Friedman,,
99889,Don Lewis,,
99890,Sons of Ralph,,
99891,Frank DiFabio,,
99892,Caroline Chevin,,
99893,Jackson Firebird,,
99894,Sammy Gerongco,,
99895,Amy Dickson,,
99896,Bobby Gerongco,,
99897,Terence Lam,,
99899,The Unconventionals,,
99900,Niki Evans,,
99901,David Fourie,,
99903,Eddie Cotton,,
99904,Skeeter Spight,,
99905,Leroy Mitchell,,
99906,A Touch of Grass,,
99907,Angus Walker,,
99908,Stanley Carter,,
99909,Harry Braisted,,
99910,Christophe Després,,
99911,Jean-Louis Pujade,,
99912,Mario Ramsamy,,
99913,Stéphane Després,,
99914,Philippe Mimouni,,
99916,Collectif métissé,,
99917,John Cooper Clarke,,
99918,Eliane Amherd,,
99919,Agnes Bernelle,,
99920,Veigar Margeirsson,,
99921,The Lounge-O-Leers,,
99922,Craig Stuart Garfinkle,,
99923,Simone Benyacar,,
99924,Daniel Nielsen,,
99925,Helen Terry,,
99926,Mutt Evans,,
99927,Judy Lunn,,
99928,Travis Scott,,
99929,Jim Yester,,
99930,Giselle Sommerville,,
99931,Today's People,,
99932,The North Door Singers,,
99933,Jean-François Jenny-Clark,,
99934,Albert Frank Beddoe,,
99935,Clem Burke,,
99936,Hakim Amokrane,,
99937,Stéphane Amokrane,,
99938,Pascal Cabero,,
99939,Rémi Sanchez,,
99940,Joël Saurin,,
99941,Vincent Sauvage,,
99942,Edmond Goyor,,
99943,Henri Debs,,
99944,Jocelyne Labylle,,
99945,Cheela,,
99947,Jacob Desvarieux,,
99948,Rachid Aziz,,
99950,Soma Riba,,
99951,Gaëtan Carnasciali,,
99952,Robert Walker [1],,
99953,Juan Veintetres,,
99954,Erika Footman,,
99955,Friedel Hensch,,
99957,Konrad Wissmann,,
99958,Nico Rebscher,,
99959,Leos Carax,,
99960,Dick Adamson,,
99962,Sollie Nero,,
99963,Brighton Rock,,
99964,James Roberts [1],,
99965,Gen Tamura,,
99966,Sandii,,
99967,Janine White,,
99968,Hajime Mizoguchi,https://en.wikipedia.org/wiki/Hajime_Mizoguchi,7.0
99970,Lica,,
99971,Georgeana Bonow,,
99972,Gavin Jasper,,
99973,Lua Blanco,,
99974,Patty Ascher,,
99975,Luiza Fernandes,,
99976,Martin Hannett,,
99977,Steve Hopkins,,
99978,Eliza Lacerda,,
99979,Johnny Warman,,
99980,The Uptown Band,,
99981,Julie Moffitt,,
99983,Georges Guétary,,
99984,Nancy Harms,,
99985,Jason Miles,,
99986,Gerry Byrd,,
99987,Milo Twins,,
99988,The Demotrons,,
99989,Scott Dunbar,,
99990,Robie Porter,,
99991,Vdelli,,
99993,The Miss Alans,,
99994,Jack de Mello,,
99995,Shannon Curfman,,
99996,John Randolph Marr,,
99997,Helen Lindsey Parker,,
99998,Louisa Jane White,,
99999,Sol K. Bright,,
100000,Kaumakaiwa Kanaka'ole,,
100001,Peter Isaacson,,
100002,Darla Hood,,
100003,Ernst Glerum,,
100005,Kapena,,
100006,Jennifer Robin,,
100007,Janet Blair,,
100008,Pedro Guasti,,
100009,Claudette Soares,,
100010,William W. Walford,,
100011,Pat McMinn,,
100012,The Edison Mixed Quartet,,
100013,Donovan Carless,,
100015,The Drinkard Singers,,
100016,The Borrowers,,
100017,Mark Addison,,
100018,Robbie Hiner,,
100019,Randy's All Stars,,
100020,Caribbean Jazz Project ?,,
100021,The Zawinul Syndicate,,
100022,Paul Weeden,,
100023,Crombie Murdoch,,
100024,Astor Rhythm,,
100025,The Stardusters [1],,
100026,Ngaire Gedson,,
100027,Juliet Lloyd,,
100028,MC6 A Cappella,,
100029,Matrix,,
100030,Chisako Moritaka,https://en.wikipedia.org/wiki/Chisato_Moritaka,14.0
100031,Hideo Saito,"https://en.wikipedia.org/wiki/Hideo_Saitō_(musician,_born_1958)",2.0
100032,Plastic Folk,,
100033,Ronnie Guilbeau,,
100034,Rick Lonow,,
100035,Marina Lima,,
100036,Cláudia Telles,,
100037,Martinho Da Vila,,
100038,Paulinho Moska,,
100039,Lenine,,
100040,Ed Motta,,
100041,Paula Toller,,
100042,Stereo Dub,,
100043,Os Alquimistas,,
100044,Arne Jansen [1],,
100045,Harry Brandelius,,
100047,The Deadly Ones,,
100048,Namie Amuro,https://en.wikipedia.org/wiki/Namie_Amuro,40.0
100049,Yumi Yoshimoto,,
100050,ANRI,https://en.wikipedia.org/wiki/Anri,14.0
100051,ikkubaru,,
100052,Zé Menezes,,
100053,Hajimu Hase,,
100054,Muhammad Iqbal,,
100055,Tetsuro Yafune,,
100056,Utto Hammers,,
100057,Wack Wack Rhythm Band,,
100058,Shintaro Ito,,
100059,AKB48,,
100060,Jack Pickell,,
100061,Jonathan Cavier,,
100062,Acclaim,,
100063,Genata Gebara,,
100065,Karla Sabah,,
100066,Durval Ferreira,,
100067,Maira Martins,,
100068,Marlene Webber,,
100069,M4Sonic,,
100070,Lex Vandyke,,
100071,Petr Janda,,
100073,Kubo Mitsuko,,
100074,Mineko Nomachi,,
100075,Kenichi Maeyamada,,
100076,Momoko Kikuchi,,
100077,Masayuki Suzuki,https://en.wikipedia.org/wiki/Masayuki_Suzuki,12.0
100078,Kanata Azamizu,,
100079,Marie McAuliffe,,
100080,Jett Williams,,
100081,The Country Sisters,,
100082,Les enfants Francais,,
100083,Ginger McCoy Jordan,,
100084,June Edwards,,
100085,Wonderworld,,
100088,Fred Cockerham,,
100089,Oscar Jenkins,,
100090,Pro Cromagnum,,
100091,Tommy Jarrell,,
100092,Lotta Källström,,
100093,DJ Khalil,,
100094,Sam Barsh,,
100095,Dan Seeff,,
100096,Petr Spálený,,
100097,Hoover,,
100098,Heike Makatsch,,
100099,Mei Kurokawa,,
100100,Eamon McCann,,
100101,Darren Black,,
100102,Johnny Griffin [1],,
100103,Graeme Hogg,,
100104,Danny Wilson [1],,
100105,Duane Stephenson,,
100106,Michiko Shimizu,,
100107,Zumjay,,
100108,Assassin,,
100109,Bank Band,,
100110,Lis Evers,,
100111,Mitsu,,
100112,Tumpa Lion,,
100113,Nouveau Riche,,
100114,Vox One,,
100115,Viktoria Mullova,,
100116,Jimmy Cannady,,
100117,Four Brothers and a Cousin,,
100118,Buddy Schaub,,
100119,Diana,,
100120,Jason Owen,,
100121,Amber Lawrence,,
100122,Joe McBride,,
100124,Lucky Dube,,
100125,Bhekumuzi Luthuli,,
100126,Phuzekhemisi,,
100127,Dan Moyane,,
100128,Trompies,,
100129,Bayete,,
100130,Helen Troy [1],,
100131,As Marcianas,,
100132,Chitãozinho e Xororó,,
100133,Edwin Milo,,
100134,Edward Milo,,
100135,Mary O'Hara,,
100136,Queenadreena,,
100137,Piotr Lisiecki,,
100138,Mari Henmi,,
100139,Eddy Senay,,
100141,Atlas,,
100142,Budka Suflera,,
100143,Adam Sikorski,,
100144,Will Anderson,,
100145,Kyle Jacobs,,
100146,Danelle Leverett,,
100147,Mark Stewart [1],,
100148,Stevie Benton,,
100149,Mike Luce,,
100150,C.J. Pierce,,
100151,Dave Williams [2],,
100152,Ann Prince,,
100153,Gregory Donaghey,,
100154,Eileen Reid,,
100155,Jimmy Day [1],,
100156,Van Dorn Sisters,,
100157,Lash [1],,
100158,Zed,,
100159,Josh Joplin,,
100160,Kerri-Anne Kennerley,,
100162,Filthy Habits Ensemble,,
100163,Sonny Norton,,
100164,Viola Watkins,,
100165,Tar Heel Voices,,
100166,Aslyn,,
100167,Steve McEwan,,
100168,Sons of Sylvia,,
100169,Hot Gossip,,
100170,Alyssa Graham,,
100171,Asa,,
100172,Gary Dourdan,,
100173,Faada Freddy,,
100174,Kid Wise,,
100175,Naâman,,
100176,Ibrahim Maalouf,,
100177,"Tony """"CD"""" Kelly",,
100178,"Jason """"Jigzagula"""" Henriques",,
100179,René Meister,,
100180,"Rohan """"Snowcone"""" Fuller",,
100181,Adrian Marshall,,
100182,DJ SupaCoop,,
100184,Larry Vincent,,
100185,Tony Starr,,
100186,Helen Hudgins,,
100187,Jack Kingston,,
100188,Ankor,,
100189,Marilyn Carpenter,,
100190,Ernst Jäger,,
100191,Elly De Wit,,
100192,Nat Brusiloff,,
100193,Helene Daniels,,
100194,Christina Grimmie,,
100195,Jo Perry,,
100196,Stooshe,https://en.wikipedia.org/wiki/Stooshe,6.0
100197,Aqualung,,
100198,Marianas Trench,,
100199,Rob Bochnik,,
100200,Joe Doyle,,
100201,Colm Mac Con Iomaire,,
100202,Marcus John Bryant,,
100203,Kawan Prather,,
100204,Charmin Michelle,,
100205,Mountain Faith,,
100206,Nathaniel Willemse,,
100207,Ted Christopher,,
100208,Dunblane,,
100209,Vail Johnson,,
100210,Nathaniel Phillips,,
100213,Clément Verzi,,
100214,Phil Baron,,
100217,Tristan Salvati,,
100218,Yohann Malory,,
100219,David Williams [3],,
100220,Christine Spero,,
100221,Spar 2,,
100222,Meg Birch,,
100223,Karizma Duo,,
100224,Landa,,
100225,Max Tanner,,
100226,Talisha Karrer,,
100227,The Moon Loungers,,
100228,George Davidson,,
100229,Nein,,
100230,Tommy Holmström,,
100231,Simson DuPont,,
100232,CMH Studio Artists,,
100233,New Life Crisis,,
100234,Naoko Masunaga,,
100235,Finger 5,,
100236,Al Dona,,
100237,Gavin Glass,,
100238,Kazuko Katagiri,,
100239,Nelson Tachiki,,
100241,Tom Klijbroek,,
100242,Lucy Steymel,,
100243,Roland de Leeuw,,
100244,Charan-Po-Rantan,,
100245,Yosui Inoue,,
100246,Morrissey and Marshall,,
100249,Taste of Honey,,
100250,Jean-François Hammel,,
100251,Bobbs,,
100252,Wasted Decoy,,
100253,Max McCabe,,
100254,Alice Lamb,,
100255,Zara James,,
100256,Henrietta Adewole,,
100257,Mark Hadfield,,
100258,Mike Di Scala,,
100259,Nossa Alma Canta,,
100260,Chad Wackerman,,
100261,Zappa Plays Zappa,,
100262,Espiritu,,
100263,F5,,
100264,Bananafishbones,,
100265,Steve Kirwan,,
100267,Dolores Watson,,
100268,The Wedding Band [A Few Best Men],,
100269,Lolly,,
100270,Osman Villamizar,,
100271,The Boots,,
100272,Wednesday,,
100273,Bradley Gailey,,
100274,June,,
100275,Tom Corbett,,
100276,Eddie Jones [1],,
100277,"The """"Demens""""",,
100278,Cry Monster Cry,,
100279,Thomas Martin,,
100280,Chris Hillman [1],,
100281,Sylvia Froos,,
100284,Midnight Stud,,
100286,Dee Jay (3),,
100287,David Keaton,,
100288,Steve Roberts,,
100289,Tim Wanstall,,
100290,Carey Willetts,,
100291,The Slow Show,,
100292,Rachel Sermanni,,
100295,Polly Browne,,
100296,Duquende,,
100297,Ron Cornelius,,
100298,Jabier Muguruza,,
100299,Kate Gibson,,
100300,The Beu Sisters,,
100301,LMNT,,
100302,Ashley Gearing,,
100303,fan 3,,
100304,Christy Carlson Romano,,
100305,Al Brown [1],,
100306,Cookie Brown,,
100307,Myrna Freeman,,
100308,Lalaine,,
100309,The Five Kings,,
100310,Jon Deverill,,
100311,Robb Weir,,
100312,Rocky Laws,,
100313,Brian Dick,,
100314,Rob Hunter,,
100315,Mark Gallagher,,
100316,John Gallagher,,
100317,Halsey,https://en.wikipedia.org/wiki/Halsey_(singer),51.0
100319,Freddy Kennett,,
100321,Scott Vestal,,
100322,Lee Hanover,,
100323,Byron House,,
100324,Henry Allen [1],,
100325,Rock Savage,,
100326,Matt Simons,,
100327,Melpo Mene,,
100328,Earl Palmer [1],,
100329,Ry X,https://en.wikipedia.org/wiki/RY_X,4.0
100330,Danny Wilson [2],,
100331,Al DeMarco,,
100332,Pedro 'Ramaya' Castro,,
100333,La Cumbia Moderna de Soledad,,
100334,Daniel Broderick,,
100335,Juan Carlos Pellegrino,,
100336,Jhon Primera,,
100337,Systema Solar,,
100338,Lisandro Meza,,
100339,Scott & Ryceejo,,
100340,Us the Duo,,
100341,Carissa Alvarado,,
100342,Michael Alvarado,,
100343,Thaddeus Dixon,,
100344,Mindy Gledhill,,
100345,Tom Worth,,
100346,Bryce Romney,,
100347,He Is We,,
100348,Trevor Kelly,,
100349,Rachel Taylor,,
100350,Aaron Gillespie,,
100351,McKay Crockett,,
100352,Alyssa Crockett,,
100353,Sam Moran,,
100354,Emma Pask,,
100355,Shane Stever,,
100356,Augie Phillips,,
100357,Rudimental,,
100358,Marshall Bird,,
100359,Stuart Cable,,
100360,Richard Jones [2],,
100361,Felipe Delgado,,
100362,Rodney Jackson,,
100363,Elbert Linnear,,
100364,Bridie Jackson and The Arbour,,
100365,Swiss Blues Authority,,
100366,Cattle & Cane,,
100367,Ásgeir,,
100368,Ruen Brothers,,
100369,Lee DeWyze,,
100370,Ambros Seelos,,
100371,The Dead Daisies,,
100373,Beto Cuevas,,
100374,La Ley,,
100375,Charlotte OC,,
100376,Ella Girardot,,
100377,Laurel,,
100378,Basement Jaxx,https://en.wikipedia.org/wiki/Basement_Jaxx,24.0
100379,Felix Buxton,,
100380,Lisa Kekaula,,
100381,Simon Ratcliffe,,
100382,Catfish and The Bottlemen,https://en.wikipedia.org/wiki/Catfish_and_the_Bottlemen,14.0
100383,Kwabs,,
100384,Annie Eve,,
100385,The Bluegrass Band,,
100386,"CMA Awards 50 Presents Artists of Then, Now & Forever",,
100387,Sweet Female Attitude,,
100388,Martin Green,,
100389,Mike Powell,,
100390,Anne-Marie,https://en.wikipedia.org/wiki/Anne-Marie,46.0
100391,Benjamin Clementine,,
100392,Lucy Rose,,
100393,The Beach,,
100394,Applewood Road,,
100395,Shoe Suede Blues,,
100396,Holly Spears,,
100397,Dottie Swan,,
100399,Wild Thing,,
100400,Andy Vargas,,
100401,Sexy,,
100402,The Petards,,
100404,Freek Bartels,,
100406,Christopher Barker,,
100407,Armand Desrochers,,
100408,Pat Di Stasio,,
100409,Pierre Malar,,
100410,Aglaé,,
100411,The Lost Brothers,,
100412,Mark Bodino,,
100413,Anneliese van der Pol,,
100414,Corbin Bleu,https://en.wikipedia.org/wiki/Corbin_Bleu,216.0
100415,Drew Seeley,,
100416,Clara Haberkamp,,
100417,Al DiMarco,,
100418,Jeff Williams,,
100419,Buddy Scott,,
100420,Celebration [1],,
100422,Claude Gauthier,,
100423,Vice,,
100424,The Voices of East Harlem,,
100425,Convection Section,,
100426,Sheila Bonnique,,
100427,Lauren Fine,,
100428,The Smiffenpoofs,,
100429,Sliding Hammers,,
100430,Karin Hammar,,
100432,Intastella,,
100433,Bobby Pierce,,
100434,Angela Amico,,
100435,Bobby Pierce [1],,
100436,The Kickbacks,,
100437,Sam Gussow,,
100438,Sterling Magee,,
100439,Texas Blueswomen,,
100440,Dave Torkanowsky,,
100441,Eyes of Medusa,,
100442,Junior Sisk,,
100443,Tewee Blackman,,
100444,The Flying Emus,,
100445,England's Glory,,
100446,Ferras,,
100447,Alisan Porter,,
100448,Ely Rise,,
100449,Fat City,,
100450,Brian Golbey,,
100451,Chris Jones and the Night Drivers,,
100452,Huggabroomstik,,
100453,Schwervon?!,,
100454,The Leader,,
100455,Si Hulbert,,
