"artist_id","common_name","wiki_url","genre_1","genre_2","genre_3","genre_4","genre_5","genre_6","genre_7","genre_8","genre_9","genre_10","genre_11","genre_12","genre_13","main_genre_1","main_genre_2","main_genre_3","main_genre_4","main_genre_5","main_genre_6","main_genre_7","main_genre_8","main_genre_9","main_genre_10","main_genre_11","main_genre_12","main_genre_13"
"330","David Gray","https://en.wikipedia.org/wiki/David_Gray_(British_musician)","rock","alternative rock","folk rock","folktronica","","","","","","","","","","rock","rock","rock","electronic","","","","","","","","",""
"331","Marvin Gaye","https://en.wikipedia.org/wiki/Marvin_Gaye","soul","r&b","gospel","funk","","","","","","","","","","r&b & soul","electronic","other","electronic","","","","","","","","",""
"334","The Verve","https://en.wikipedia.org/wiki/The_Verve","neo-psychedelia","alternative rock","britpop","shoegaze","","","","","","","","","","rock","rock","world","rock","","","","","","","","",""
"344","Gloria Gaynor","https://en.wikipedia.org/wiki/Gloria_Gaynor","r&b","soul","disco","post-disco","","","","","","","","","","electronic","r&b & soul","electronic","electronic","","","","","","","","",""
"347","""""Weird Al"""" Yankovic","https://en.wikipedia.org/wiki/""Weird_Al""_Yankovic","comedy","parody","polka","geek rock","","","","","","","","","","","","folk","rock","","","","","","","","",""
"349","The Everly Brothers","https://en.wikipedia.org/wiki/The_Everly_Brothers","country rock","rock and roll","rockabilly","country","","","","","","","","","","rock","rock","rock","","","","","","","","","",""
"353","Norah Jones","https://en.wikipedia.org/wiki/Norah_Jones","pop","jazz","folk","country","blues","","","","","","","","","pop","jazz","folk","","","","","","","","","",""
"354","Ellie Greenwich","https://en.wikipedia.org/wiki/Ellie_Greenwich","rock and roll","brill building","","","","","","","","","","","","rock","pop","","","","","","","","","","",""
"361","Pixies","https://en.wikipedia.org/wiki/Pixies_(band)","alternative rock","indie rock","noise pop","punk rock","surf rock","","","","","","","","","rock","rock","rock","rock","rock","","","","","","","",""
"363","The Surfaris","https://en.wikipedia.org/wiki/The_Surfaris","surf rock","","","","","","","","","","","","","rock","","","","","","","","","","","",""
"367","Marilyn Manson","https://en.wikipedia.org/wiki/Marilyn_Manson","industrial rock","industrial metal","gothic rock","alternative metal","shock rock","","","","","","","","","electronic","electronic","rock","metal","","","","","","","","",""
"368","Eurythmics","https://en.wikipedia.org/wiki/Eurythmics","synth-pop","new wave","dance-rock","","","","","","","","","","","electronic","electronic","electronic","","","","","","","","","",""
"371","Faith Evans","https://en.wikipedia.org/wiki/Faith_Evans","r&b","hip hop","soul","","","","","","","","","","","electronic","electronic","r&b & soul","","","","","","","","","",""
"372","King Crimson","https://en.wikipedia.org/wiki/King_Crimson","progressive rock","art rock","experimental rock","post-progressive","new wave","industrial rock","","","","","","","","rock","rock","rock","rock","electronic","electronic","","","","","","",""
"374","Queen","https://en.wikipedia.org/wiki/Queen_(band)","rock","pop","","","","","","","","","","","","rock","pop","","","","","","","","","","",""
"375","Pretty Maids","https://en.wikipedia.org/wiki/Pretty_Maids","heavy metal","hard rock","glam metal","","","","","","","","","","","","rock","metal","","","","","","","","","",""
"377","Status Quo","https://en.wikipedia.org/wiki/Status_Quo_(band)","rock","boogie rock","hard rock","psychedelia","","","","","","","","","","rock","rock","rock","","","","","","","","","",""
"378","Great White","https://en.wikipedia.org/wiki/Great_White","hard rock","glam metal","","","","","","","","","","","","rock","metal","","","","","","","","","","",""
"380","The Kinks","https://en.wikipedia.org/wiki/The_Kinks","rock","pop","","","","","","","","","","","","rock","pop","","","","","","","","","","",""
"382","Mott the Hoople","https://en.wikipedia.org/wiki/Mott_the_Hoople","glam rock","hard rock","","","","","","","","","","","","rock","rock","","","","","","","","","","",""
"384","Bruce Dickinson","https://en.wikipedia.org/wiki/Bruce_Dickinson","heavy metal","","","","","","","","","","","","","","","","","","","","","","","","",""
"387","Lenny Kravitz","https://en.wikipedia.org/wiki/Lenny_Kravitz","rock","funk","soul","","","","","","","","","","","rock","electronic","r&b & soul","","","","","","","","","",""
"390","The Stranglers","https://en.wikipedia.org/wiki/The_Stranglers","punk rock","pub rock","new wave","","","","","","","","","","","rock","rock","electronic","","","","","","","","","",""
"391","Hooverphonic","https://en.wikipedia.org/wiki/Hooverphonic","trip hop","electronica","indie pop","alternative","dream pop","","","","","","","","","hip hop","electronic","pop","","rock","","","","","","","",""
"393","Laibach","https://en.wikipedia.org/wiki/Laibach","industrial","avant-garde","experimental","martial industrial","neoclassical dark wave","electronic","electro-industrial","","","","","","","electronic","","","electronic","electronic","electronic","electronic","","","","","",""
"394","10cc","https://en.wikipedia.org/wiki/10cc","art rock","art pop","progressive pop","soft rock","pop rock","","","","","","","","","rock","pop","pop","rock","rock","","","","","","","",""
"400","Cake","https://en.wikipedia.org/wiki/Cake_(band)","alternative rock","country","indie rock","funk rock","","","","","","","","","","rock","","rock","rock","","","","","","","","",""
"402","Carl Perkins","https://en.wikipedia.org/wiki/Carl_Perkins","rockabilly","rock and roll","country","","","","","","","","","","","rock","rock","","","","","","","","","","",""
"405","Bread","https://en.wikipedia.org/wiki/Bread_(band)","soft rock","","","","","","","","","","","","","rock","","","","","","","","","","","",""
"406","Otis Rush","https://en.wikipedia.org/wiki/Otis_Rush","blues","chicago blues","r&b","","","","","","","","","","","","blues / country","electronic","","","","","","","","","",""
"412","Liquido","https://en.wikipedia.org/wiki/Liquido","rock","","","","","","","","","","","","","rock","","","","","","","","","","","",""
"416","Eric Carmen","https://en.wikipedia.org/wiki/Eric_Carmen","pop rock","power pop","soft rock","","","","","","","","","","","rock","rock","rock","","","","","","","","","",""
"418","Babes in Toyland","https://en.wikipedia.org/wiki/Babes_in_Toyland_(band)","alternative rock","punk rock","grunge","heavy metal","","","","","","","","","","rock","rock","rock","","","","","","","","","",""
"419","Michael Ball","https://en.wikipedia.org/wiki/Michael_Ball","pop","soft rock","musical theatre","easy listening","","","","","","","","","","pop","rock","","other","","","","","","","","",""
"423","Celine Dion","https://en.wikipedia.org/wiki/Celine_Dion","pop","chanson","soft rock","","","","","","","","","","","pop","pop","rock","","","","","","","","","",""
"424","Jewel","https://en.wikipedia.org/wiki/Jewel_(singer)","folk","pop","pop rock","country","","","","","","","","","","folk","pop","rock","","","","","","","","","",""
"438","Bart Peeters","https://en.wikipedia.org/wiki/Bart_Peeters","","","","","","","","","","","","","","","","","","","","","","","","","",""
"440","Erasure","https://en.wikipedia.org/wiki/Erasure_(duo)","synth-pop","dance-pop","hi-nrg","disco","","","","","","","","","","electronic","electronic","electronic","electronic","","","","","","","","",""
"449","UB40","https://en.wikipedia.org/wiki/UB40","reggae","dub","","","","","","","","","","","","world","electronic","","","","","","","","","","",""
"451","Chrissie Hynde","https://en.wikipedia.org/wiki/Chrissie_Hynde","rock","new wave","punk rock","","","","","","","","","","","rock","electronic","rock","","","","","","","","","",""
"456","A Tribe Called Quest","https://en.wikipedia.org/wiki/A_Tribe_Called_Quest","east coast hip-hop","jazz rap","alternative hip-hop","progressive rap","","","","","","","","","","hip hop","hip hop","hip hop","hip hop","","","","","","","","",""
"457","Duran Duran","https://en.wikipedia.org/wiki/Duran_Duran","pop rock","synth-pop","new wave","new pop","dance-rock","post-disco","","","","","","","","rock","electronic","electronic","pop","electronic","electronic","","","","","","",""
"461","Frankie Goes To Hollywood","https://en.wikipedia.org/wiki/Frankie_Goes_to_Hollywood","hi-nrg","disco","dance-pop","new wave","","","","","","","","","","electronic","electronic","electronic","electronic","","","","","","","","",""
"461","Frankie Goes To Hollywood","https://en.wikipedia.org/wiki/Mark_O'Toole_(musician)","hi-nrg","disco","dance-pop","new wave","","","","","","","","","","electronic","electronic","electronic","electronic","","","","","","","","",""
"462","Joan Osborne","https://en.wikipedia.org/wiki/Joan_Osborne","rock","folk","country rock","blues","r&b","","","","","","","","","rock","folk","rock","","electronic","","","","","","","",""
"465","Will Tura","https://en.wikipedia.org/wiki/Will_Tura","levenslied","pop rock","rock and roll","soul","gospel","country","schlager","","","","","","","","rock","rock","r&b & soul","other","","pop","","","","","",""
"466","Adamo","https://en.wikipedia.org/wiki/Salvatore_Adamo","chanson","pop","nueva ola","","","","","","","","","","","pop","pop","","","","","","","","","","",""
"467","Arno","https://en.wikipedia.org/wiki/Arno_(singer)","","","","","","","","","","","","","","","","","","","","","","","","","",""
"470","Massive Attack","https://en.wikipedia.org/wiki/Massive_Attack","trip hop","electronic","","","","","","","","","","","","hip hop","electronic","","","","","","","","","","",""
"474","Labi Siffre","https://en.wikipedia.org/wiki/Labi_Siffre","soul","jazz","funk","soft rock","folk","","","","","","","","","r&b & soul","jazz","electronic","rock","folk","","","","","","","",""
"477","St. Germain","https://en.wikipedia.org/wiki/St_Germain_(musician)","house","deep house","jazz house","nu jazz","groove jazz","","","","","","","","","","electronic","electronic","electronic","","","","","","","","",""
"479","Beastie Boys","https://en.wikipedia.org/wiki/Beastie_Boys","hip-hop","rap rock","alternative hip-hop","hardcore punk","","","","","","","","","","","hip hop","hip hop","punk","","","","","","","","",""
"482","Kraftwerk","https://en.wikipedia.org/wiki/Kraftwerk","electronic","synth-pop","krautrock","","","","","","","","","","","electronic","electronic","electronic","","","","","","","","","",""
"483","The Notorious B.I.G.","https://en.wikipedia.org/wiki/The_Notorious_B.I.G.","east coast hip-hop","mafioso rap","hardcore hip-hop","","","","","","","","","","","hip hop","hip hop","hip hop","","","","","","","","","",""
"484","Van Halen","https://en.wikipedia.org/wiki/Van_Halen","hard rock","heavy metal","pop rock","arena rock","glam metal","","","","","","","","","rock","","rock","rock","metal","","","","","","","",""
"487","Crazy Town","https://en.wikipedia.org/wiki/Crazy_Town","rap rock","hip-hop","nu metal","rap metal","alternative rock","","","","","","","","","hip hop","","metal","hip hop","rock","","","","","","","",""
"488","Roberta Flack","https://en.wikipedia.org/wiki/Roberta_Flack","jazz","soul","r&b","","","","","","","","","","","jazz","r&b & soul","electronic","","","","","","","","","",""
"498","Engelbert Humperdinck","https://en.wikipedia.org/wiki/Engelbert_Humperdinck_(singer)","traditional pop","easy listening","schlager","","","","","","","","","","","pop","other","pop","","","","","","","","","",""
"499","Cleo Laine","https://en.wikipedia.org/wiki/Cleo_Laine","jazz","pop","","","","","","","","","","","","jazz","pop","","","","","","","","","","",""
"500","Sérgio Mendes","https://en.wikipedia.org/wiki/Sérgio_Mendes","bossa nova","latin","latin jazz","jazz","disco","adult contemporary","soft rock","","","","","","","world","","world","jazz","electronic","pop","rock","","","","","",""
"502","Das Pop","https://en.wikipedia.org/wiki/Das_Pop","indie pop","pop rock","","","","","","","","","","","","pop","rock","","","","","","","","","","",""
"503","Warren G","https://en.wikipedia.org/wiki/Warren_G","west coast hip-hop","gangsta rap","g-funk","","","","","","","","","","","hip hop","hip hop","hip hop","","","","","","","","","",""
"507","Desireless","https://en.wikipedia.org/wiki/Desireless","pop","synth-pop","euro disco","","","","","","","","","","","pop","electronic","","","","","","","","","","",""
"509","Creedence Clearwater Revival","https://en.wikipedia.org/wiki/Creedence_Clearwater_Revival","swamp rock","roots rock","blues rock","country rock","southern rock","","","","","","","","","rock","rock","rock","rock","rock","","","","","","","",""
"512","John Fogerty","https://en.wikipedia.org/wiki/John_Fogerty","roots rock","rock and roll","country rock","heartland rock","blues rock","swamp rock","americana","southern rock","","","","","","rock","rock","rock","rock","rock","rock","folk","rock","","","","",""
"514","John Hiatt","https://en.wikipedia.org/wiki/John_Hiatt","heartland rock","blues rock","folk rock","country","americana","","","","","","","","","rock","rock","rock","","folk","","","","","","","",""
"515","Bryan Ferry","https://en.wikipedia.org/wiki/Bryan_Ferry","pop rock","glam rock","art rock","sophisti-pop","","","","","","","","","","rock","rock","rock","electronic","","","","","","","","",""
"517","Cat Stevens","https://en.wikipedia.org/wiki/Cat_Stevens","folk","rock","pop","islamic","","","","","","","","","","folk","rock","pop","","","","","","","","","",""
"518","Don Williams","https://en.wikipedia.org/wiki/Don_Williams","country","country rock","blues","","","","","","","","","","","","rock","","","","","","","","","","",""
"519","Peggy Lee","https://en.wikipedia.org/wiki/Peggy_Lee","jazz","pop","big band","swing","blues","latin jazz","","","","","","","","jazz","pop","jazz","jazz","","world","","","","","","",""
"520","Jimmy Cliff","https://en.wikipedia.org/wiki/Jimmy_Cliff","ska","rocksteady","reggae","soul","","","","","","","","","","world","world","world","r&b & soul","","","","","","","","",""
"524","The Clash","https://en.wikipedia.org/wiki/The_Clash","punk rock","new wave","post-punk","reggae","experimental rock","","","","","","","","","rock","electronic","punk","world","rock","","","","","","","",""
"525","Liesbeth List","https://en.wikipedia.org/wiki/Liesbeth_List","chanson","pop","","","","","","","","","","","","pop","pop","","","","","","","","","","",""
"526","Queens of the Stone Age","https://en.wikipedia.org/wiki/Queens_of_the_Stone_Age","alternative rock","stoner rock","desert rock","hard rock","alternative metal","","","","","","","","","rock","rock","rock","rock","metal","","","","","","","",""
"527","Oasis","https://en.wikipedia.org/wiki/Oasis_(band)","rock","britpop","","","","","","","","","","","","rock","world","","","","","","","","","","",""
"533","Meat Puppets","https://en.wikipedia.org/wiki/Meat_Puppets","alternative rock","cowpunk","psychedelia","alternative country","hardcore punk","post-punk","","","","","","","","rock","punk","","","punk","punk","","","","","","",""
"535","The Who","https://en.wikipedia.org/wiki/The_Who","rock","hard rock","power pop","proto-punk","","","","","","","","","","rock","rock","rock","punk","","","","","","","","",""
"537","Devo","https://en.wikipedia.org/wiki/Devo","new wave","synth-pop","art punk","post-punk","art pop","electronic rock","geek rock","","","","","","","electronic","electronic","punk","punk","pop","electronic","rock","","","","","",""
"538","The Presidents of the United States of America","https://en.wikipedia.org/wiki/The_Presidents_of_the_United_States_of_America_(band)","alternative rock","pop-punk","post-grunge","","","","","","","","","","","rock","","rock","","","","","","","","","",""
"538","The Presidents of the United States of America","https://en.wikipedia.org/wiki/Jason_Finn","alternative rock","pop-punk","post-grunge","","","","","","","","","","","rock","","rock","","","","","","","","","",""
"541","George Michael","https://en.wikipedia.org/wiki/George_Michael","pop","dance-pop","post-disco","r&b","","","","","","","","","","pop","electronic","electronic","electronic","","","","","","","","",""
